region,Date,AveragePrice
25,2016-07-03,1.52
25,2016-07-10,1.6
25,2016-07-17,1.59
25,2016-07-24,1.75
25,2016-07-31,1.56
25,2016-08-07,1.49
25,2016-08-14,1.62
25,2016-08-21,1.65
25,2016-08-28,1.51
25,2016-09-04,1.52
25,2016-09-11,1.5
25,2016-09-18,1.74
25,2016-09-25,1.74
25,2016-10-02,1.86
25,2016-10-09,1.34
25,2016-10-16,1.49
25,2016-10-23,1.37
25,2016-10-30,1.78
25,2016-11-06,1.48
25,2016-11-13,1.53
25,2016-11-20,1.46
25,2016-11-27,1.7
25,2016-12-04,1.59
25,2016-12-11,1.46
25,2016-12-18,1.46
25,2016-12-25,1.68
25,2017-01-01,1.72
25,2017-01-08,1.61
25,2017-01-15,1.67
25,2017-01-22,1.49
25,2017-01-29,1.54
25,2017-02-05,1.49
25,2017-02-12,1.21
25,2017-02-19,1.14
25,2017-02-26,1.12
25,2017-03-05,1.02
25,2017-03-12,1.35
25,2017-03-19,1.59
25,2017-03-26,1.41
25,2017-04-02,1.67
25,2017-04-09,1.5
25,2017-04-16,1.68
25,2017-04-23,2.03
25,2017-04-30,1.96
25,2017-05-07,1.96
25,2017-05-14,1.76
25,2017-05-21,1.9
25,2017-05-28,1.91
25,2017-06-04,1.85
25,2017-06-11,1.61
25,2017-06-18,1.73
25,2017-06-25,1.75
25,2017-07-02,1.78
25,2017-07-09,1.88
25,2017-07-16,1.69
25,2017-07-23,1.57
25,2017-07-30,1.68
25,2017-08-06,1.88
25,2017-08-13,1.85
25,2017-08-20,2.02
25,2017-08-27,2.17
25,2017-09-03,2.13
25,2017-09-10,2.03
25,2017-09-17,1.93
25,2017-09-24,1.91
25,2017-10-01,1.99
25,2017-10-08,1.87
25,2017-10-15,1.84
25,2017-10-22,1.8
25,2017-10-29,1.8
25,2017-11-05,1.85
25,2017-11-12,1.82
25,2017-11-19,1.82
25,2017-11-26,1.75
25,2017-12-03,1.66
25,2017-12-10,1.61
25,2017-12-17,1.66
25,2017-12-24,1.67
25,2017-12-31,1.6
25,2018-01-07,1.22
25,2018-01-14,1.48
25,2018-01-21,1.68
25,2018-01-28,1.62
25,2018-02-04,1.69
25,2018-02-11,1.6
25,2018-02-18,1.62
25,2018-02-25,1.61
25,2018-03-04,1.61
25,2018-03-11,1.53
25,2018-03-18,1.52
25,2018-03-25,1.55
26,2015-01-04,1.84
26,2015-01-11,1.92
26,2015-01-18,1.81
26,2015-01-25,1.71
26,2015-02-01,1.65
26,2015-02-08,1.64
26,2015-02-15,1.11
26,2015-02-22,1.32
26,2015-03-01,1.76
26,2015-03-08,1.8
26,2015-03-15,1.78
26,2015-03-22,1.64
26,2015-03-29,1.67
26,2015-04-05,1.66
26,2015-04-12,1.5
26,2015-04-19,1.45
26,2015-04-26,1.68
26,2015-05-03,1.57
26,2015-05-10,1.13
26,2015-05-17,1.55
26,2015-05-24,1.35
26,2015-05-31,1.55
26,2015-06-07,1.25
26,2015-06-14,1.76
26,2015-06-21,1.8
26,2015-06-28,1.47
26,2015-07-05,1.23
26,2015-07-12,1.28
26,2015-07-19,1.23
26,2015-07-26,1.15
26,2015-08-02,1.43
26,2015-08-09,1.43
26,2015-08-16,1.4
26,2015-08-23,1.36
26,2015-08-30,1.45
26,2015-09-06,1.31
26,2015-09-13,1.53
26,2015-09-20,1.74
26,2015-09-27,1.7
26,2015-10-04,1.75
26,2015-10-11,1.55
26,2015-10-18,1.66
26,2015-10-25,1.69
26,2015-11-01,1.63
26,2015-11-08,1.59
26,2015-11-15,1.65
26,2015-11-22,1.66
26,2015-11-29,1.21
26,2015-12-06,1.49
26,2015-12-13,1.53
26,2015-12-20,1.66
26,2015-12-27,1.62
26,2016-01-03,1.42
26,2016-01-10,1.53
26,2016-01-17,1.51
26,2016-01-24,1.37
26,2016-01-31,1.39
26,2016-02-07,1.4
26,2016-02-14,1.42
26,2016-02-21,1.49
26,2016-02-28,1.53
26,2016-03-06,1.32
26,2016-03-13,1.32
26,2016-03-20,1.53
26,2016-03-27,1.46
26,2016-04-03,1.59
26,2016-04-10,0.85
26,2016-04-17,0.86
26,2016-04-24,1.18
26,2016-05-01,1.45
26,2016-05-08,0.94
26,2016-05-15,1.26
26,2016-05-22,1.16
26,2016-05-29,1.16
26,2016-06-05,1.08
26,2016-06-12,1.31
26,2016-06-19,0.86
26,2016-06-26,1.18
26,2016-07-03,0.89
26,2016-07-10,1.35
26,2016-07-17,1.2
26,2016-07-24,1.77
26,2016-07-31,1.11
26,2016-08-07,1.19
26,2016-08-14,1.48
26,2016-08-21,1.48
26,2016-08-28,1.3
26,2016-09-04,0.93
26,2016-09-11,0.93
26,2016-09-18,1.5
26,2016-09-25,1.72
26,2016-10-02,1.74
26,2016-10-09,0.68
26,2016-10-16,1.05
26,2016-10-23,0.82
26,2016-10-30,1.68
26,2016-11-06,0.88
26,2016-11-13,0.98
26,2016-11-20,0.8
26,2016-11-27,1.44
26,2016-12-04,0.83
26,2016-12-11,1.02
26,2016-12-18,1.05
26,2016-12-25,1.5
26,2017-01-01,1.53
26,2017-01-08,1.53
26,2017-01-15,1.54
26,2017-01-22,0.86
26,2017-01-29,1.41
26,2017-02-05,1.16
26,2017-02-12,0.66
26,2017-02-19,0.67
26,2017-02-26,0.68
26,2017-03-05,0.51
26,2017-03-12,0.61
26,2017-03-19,0.92
26,2017-03-26,0.77
26,2017-04-02,1.17
26,2017-04-09,1.53
26,2017-04-16,1.14
26,2017-04-23,1.43
26,2017-04-30,1.14
26,2017-05-07,1.22
26,2017-05-14,0.87
26,2017-05-21,1.2
26,2017-05-28,1.16
26,2017-06-04,1.14
26,2017-06-11,1.15
26,2017-06-18,1.16
26,2017-06-25,1.27
26,2017-07-02,1.2
26,2017-07-09,1.49
26,2017-07-16,1.54
26,2017-07-23,1.43
26,2017-07-30,1.5
26,2017-08-06,1.54
26,2017-08-13,1.61
26,2017-08-20,1.84
26,2017-08-27,1.89
26,2017-09-03,2.04
26,2017-09-10,2.15
26,2017-09-17,2.19
26,2017-09-24,2.24
26,2017-10-01,2.22
26,2017-10-08,2.17
26,2017-10-15,1.96
26,2017-10-22,1.78
26,2017-10-29,1.76
26,2017-11-05,1.71
26,2017-11-12,1.74
26,2017-11-19,1.61
26,2017-11-26,1.57
26,2017-12-03,1.59
26,2017-12-10,1.59
26,2017-12-17,1.62
26,2017-12-24,1.56
26,2017-12-31,1.52
26,2018-01-07,1.57
26,2018-01-14,1.58
26,2018-01-21,1.68
26,2018-01-28,1.63
26,2018-02-04,1.58
26,2018-02-11,1.36
26,2018-02-18,1.38
26,2018-02-25,1.48
26,2018-03-04,1.5
26,2018-03-11,1.32
26,2018-03-18,1.27
26,2018-03-25,1.48
27,2015-01-04,1.41
27,2015-01-11,1.44
27,2015-01-18,0.98
27,2015-01-25,1.47
27,2015-02-01,1.48
27,2015-02-08,1.53
27,2015-02-15,1.48
27,2015-02-22,1.52
27,2015-03-01,1.54
27,2015-03-08,1.65
27,2015-03-15,1.55
27,2015-03-22,1.56
27,2015-03-29,1.57
27,2015-04-05,1.53
27,2015-04-12,1.58
27,2015-04-19,1.57
27,2015-04-26,1.56
27,2015-05-03,1.55
27,2015-05-10,1.6
27,2015-05-17,1.53
27,2015-05-24,1.61
27,2015-05-31,1.55
27,2015-06-07,1.54
27,2015-06-14,1.63
27,2015-06-21,1.64
27,2015-06-28,1.61
27,2015-07-05,1.58
27,2015-07-12,1.55
27,2015-07-19,1.45
27,2015-07-26,1.59
27,2015-08-02,1.86
27,2015-08-09,1.69
27,2015-08-16,1.55
27,2015-08-23,1.63
27,2015-08-30,1.08
27,2015-09-06,1.59
27,2015-09-13,1.62
27,2015-09-20,1.65
27,2015-09-27,1.68
27,2015-10-04,1.61
27,2015-10-11,1.54
27,2015-10-18,1.52
27,2015-10-25,1.45
27,2015-11-01,1.67
27,2015-11-08,1.52
27,2015-11-15,1.7
27,2015-11-22,1.7
27,2015-11-29,1.58
27,2015-12-06,1.35
27,2015-12-13,1.6
27,2015-12-20,1.66
27,2015-12-27,1.55
27,2016-01-03,1.52
27,2016-01-10,1.52
27,2016-01-17,1.48
27,2016-01-24,1.34
27,2016-01-31,1.43
27,2016-02-07,1.41
27,2016-02-14,1.46
27,2016-02-21,1.54
27,2016-02-28,1.44
27,2016-03-06,1.37
27,2016-03-13,1.27
27,2016-03-20,1.26
27,2016-03-27,1.26
27,2016-04-03,1.31
27,2016-04-10,1.27
27,2016-04-17,1.45
27,2016-04-24,1.44
27,2016-05-01,1.44
27,2016-05-08,1.47
27,2016-05-15,1.44
27,2016-05-22,1.58
27,2016-05-29,1.8
27,2016-06-05,1.68
27,2016-06-12,1.73
27,2016-06-19,1.25
27,2016-06-26,1.3
27,2016-07-03,1.18
27,2016-07-10,1.3
27,2016-07-17,1.34
27,2016-07-24,1.41
27,2016-07-31,1.41
27,2016-08-07,1.55
27,2016-08-14,1.55
27,2016-08-21,1.56
27,2016-08-28,1.49
27,2016-09-04,1.52
27,2016-09-11,1.42
27,2016-09-18,1.4
27,2016-09-25,1.5
27,2016-10-02,1.72
27,2016-10-09,1.91
27,2016-10-16,1.68
27,2016-10-23,1.51
27,2016-10-30,1.59
27,2016-11-06,1.66
27,2016-11-13,1.51
27,2016-11-20,1.55
27,2016-11-27,1.48
27,2016-12-04,1.55
27,2016-12-11,1.51
27,2016-12-18,1.43
27,2016-12-25,1.41
27,2017-01-01,1.3
27,2017-01-08,1.26
27,2017-01-15,1.3
27,2017-01-22,1.31
27,2017-01-29,1.3
27,2017-02-05,1.35
27,2017-02-12,1.33
27,2017-02-19,1.33
27,2017-02-26,1.33
27,2017-03-05,1.45
27,2017-03-12,1.45
27,2017-03-19,1.44
27,2017-03-26,1.6
27,2017-04-02,1.55
27,2017-04-09,1.63
27,2017-04-16,1.63
27,2017-04-23,1.74
27,2017-04-30,1.95
27,2017-05-07,1.57
27,2017-05-14,1.96
27,2017-05-21,2.1
27,2017-05-28,1.88
27,2017-06-04,2.12
27,2017-06-11,2.19
27,2017-06-18,2.32
27,2017-06-25,1.91
27,2017-07-02,1.89
27,2017-07-09,1.76
27,2017-07-16,1.23
27,2017-07-23,1.28
27,2017-07-30,1.25
27,2017-08-06,1.18
27,2017-08-13,1.2
27,2017-08-20,1.35
27,2017-08-27,1.5
27,2017-09-03,1.5
27,2017-09-10,1.63
27,2017-09-17,1.89
27,2017-09-24,1.89
27,2017-10-01,1.97
27,2017-10-08,1.69
27,2017-10-15,1.55
27,2017-10-22,1.6
27,2017-10-29,1.7
27,2017-11-05,1.7
27,2017-11-12,1.64
27,2017-11-19,1.49
27,2017-11-26,1.44
27,2017-12-03,1.46
27,2017-12-10,1.4
27,2017-12-17,1.37
27,2017-12-24,1.45
27,2017-12-31,1.44
27,2018-01-07,1.43
27,2018-01-14,1.42
27,2018-01-21,1.42
27,2018-01-28,1.43
27,2018-02-04,1.35
27,2018-02-11,1.36
27,2018-02-18,1.39
27,2018-02-25,1.35
27,2018-03-04,1.39
27,2018-03-11,1.36
27,2018-03-18,1.35
27,2018-03-25,1.36
28,2015-01-04,1.93
28,2015-01-11,2.03
28,2015-01-18,2.08
28,2015-01-25,2.02
28,2015-02-01,1.93
28,2015-02-08,1.95
28,2015-02-15,1.91
28,2015-02-22,2.21
28,2015-03-01,2.0
28,2015-03-08,1.9
28,2015-03-15,1.81
28,2015-03-22,2.02
28,2015-03-29,2.08
28,2015-04-05,2.14
28,2015-04-12,1.86
28,2015-04-19,2.04
28,2015-04-26,2.21
28,2015-05-03,2.14
28,2015-05-10,1.93
28,2015-05-17,2.06
28,2015-05-24,2.17
28,2015-05-31,1.93
28,2015-06-07,2.31
28,2015-06-14,2.0
28,2015-06-21,2.34
28,2015-06-28,1.93
28,2015-07-05,2.24
28,2015-07-12,2.02
28,2015-07-19,2.2
28,2015-07-26,1.91
28,2015-08-02,2.12
28,2015-08-09,1.98
28,2015-08-16,2.3
28,2015-08-23,2.28
28,2015-08-30,2.24
28,2015-09-06,2.01
28,2015-09-13,2.18
28,2015-09-20,2.01
28,2015-09-27,2.22
28,2015-10-04,2.25
28,2015-10-11,2.09
28,2015-10-18,2.07
28,2015-10-25,1.94
28,2015-11-01,2.09
28,2015-11-08,1.82
28,2015-11-15,1.76
28,2015-11-22,1.84
28,2015-11-29,1.89
28,2015-12-06,1.65
28,2015-12-13,1.9
28,2015-12-20,1.93
28,2015-12-27,1.9
28,2016-01-03,1.61
28,2016-01-10,1.54
28,2016-01-17,1.93
28,2016-01-24,2.09
28,2016-01-31,1.83
28,2016-02-07,1.95
28,2016-02-14,2.11
28,2016-02-21,1.9
28,2016-02-28,1.96
28,2016-03-06,1.86
28,2016-03-13,1.96
28,2016-03-20,1.92
28,2016-03-27,2.12
28,2016-04-03,2.08
28,2016-04-10,2.2
28,2016-04-17,1.98
28,2016-04-24,2.11
28,2016-05-01,2.16
28,2016-05-08,2.0
28,2016-05-15,2.02
28,2016-05-22,2.01
28,2016-05-29,2.15
28,2016-06-05,2.15
28,2016-06-12,1.94
28,2016-06-19,2.26
28,2016-06-26,2.23
28,2016-07-03,2.28
28,2016-07-10,2.33
28,2016-07-17,2.4
28,2016-07-24,2.32
28,2016-07-31,2.41
28,2016-08-07,2.37
28,2016-08-14,2.27
28,2016-08-21,2.16
28,2016-08-28,2.32
28,2016-09-04,2.15
28,2016-09-11,2.06
28,2016-09-18,2.36
28,2016-09-25,2.34
28,2016-10-02,2.41
28,2016-10-09,2.3
28,2016-10-16,2.33
28,2016-10-23,2.1
28,2016-10-30,2.25
28,2016-11-06,2.46
28,2016-11-13,2.65
28,2016-11-20,2.04
28,2016-11-27,2.38
28,2016-12-04,2.04
28,2016-12-11,2.22
28,2016-12-18,1.99
28,2016-12-25,2.17
28,2017-01-01,2.06
28,2017-01-08,2.15
28,2017-01-15,2.09
28,2017-01-22,2.05
28,2017-01-29,2.08
28,2017-02-05,2.03
28,2017-02-12,1.98
28,2017-02-19,1.36
28,2017-02-26,1.77
28,2017-03-05,1.81
28,2017-03-12,2.26
28,2017-03-19,1.86
28,2017-03-26,2.18
28,2017-04-02,1.86
28,2017-04-09,2.22
28,2017-04-16,1.9
28,2017-04-23,2.23
28,2017-04-30,1.9
28,2017-05-07,2.34
28,2017-05-14,2.41
28,2017-05-21,2.39
28,2017-05-28,2.38
28,2017-06-04,2.06
28,2017-06-11,2.39
28,2017-06-18,1.91
28,2017-06-25,2.36
28,2017-07-02,2.44
28,2017-07-09,2.48
28,2017-07-16,1.79
28,2017-07-23,1.85
28,2017-07-30,1.88
28,2017-08-06,1.91
28,2017-08-13,2.07
28,2017-08-20,1.85
28,2017-08-27,2.13
28,2017-09-03,2.14
28,2017-09-10,2.07
28,2017-09-17,2.08
28,2017-09-24,2.06
28,2017-10-01,2.04
28,2017-10-08,2.06
28,2017-10-15,2.09
28,2017-10-22,2.08
28,2017-10-29,2.11
28,2017-11-05,2.05
28,2017-11-12,2.05
28,2017-11-19,2.07
28,2017-11-26,2.02
28,2017-12-03,1.81
28,2017-12-10,1.79
28,2017-12-17,1.84
28,2017-12-24,1.85
28,2017-12-31,1.83
28,2018-01-07,1.97
28,2018-01-14,1.91
28,2018-01-21,1.91
28,2018-01-28,1.75
28,2018-02-04,1.83
28,2018-02-11,1.92
28,2018-02-18,1.36
28,2018-02-25,1.72
28,2018-03-04,1.69
28,2018-03-11,1.92
28,2018-03-18,1.7
28,2018-03-25,1.86
29,2015-01-04,1.88
29,2015-01-11,1.86
29,2015-01-18,1.94
29,2015-01-25,1.92
29,2015-02-01,1.78
29,2015-02-08,1.85
29,2015-02-15,1.84
29,2015-02-22,1.9
29,2015-03-01,1.85
29,2015-03-08,1.79
29,2015-03-15,1.83
29,2015-03-22,1.92
29,2015-03-29,1.95
29,2015-04-05,1.91
29,2015-04-12,1.81
29,2015-04-19,1.94
29,2015-04-26,1.96
29,2015-05-03,1.89
29,2015-05-10,1.9
29,2015-05-17,1.92
29,2015-05-24,1.97
29,2015-05-31,1.89
29,2015-06-07,2.02
29,2015-06-14,1.93
29,2015-06-21,2.12
29,2015-06-28,1.93
29,2015-07-05,2.09
29,2015-07-12,2.01
29,2015-07-19,2.07
29,2015-07-26,1.94
29,2015-08-02,2.02
29,2015-08-09,1.89
29,2015-08-16,2.11
29,2015-08-23,1.99
29,2015-08-30,2.01
29,2015-09-06,1.86
29,2015-09-13,1.97
29,2015-09-20,1.93
29,2015-09-27,2.12
29,2015-10-04,1.82
29,2015-10-11,1.69
29,2015-10-18,1.7
29,2015-10-25,1.69
29,2015-11-01,1.74
29,2015-11-08,1.63
29,2015-11-15,1.58
29,2015-11-22,1.63
29,2015-11-29,1.59
29,2015-12-06,1.53
29,2015-12-13,1.8
29,2015-12-20,1.77
29,2015-12-27,1.7
29,2016-01-03,1.54
29,2016-01-10,1.52
29,2016-01-17,1.67
29,2016-01-24,1.82
29,2016-01-31,1.73
29,2016-02-07,1.9
29,2016-02-14,1.95
29,2016-02-21,1.77
29,2016-02-28,1.8
29,2016-03-06,1.79
29,2016-03-13,1.75
29,2016-03-20,1.75
29,2016-03-27,1.85
29,2016-04-03,1.88
29,2016-04-10,1.88
29,2016-04-17,1.84
29,2016-04-24,1.9
29,2016-05-01,1.94
29,2016-05-08,1.78
29,2016-05-15,1.79
29,2016-05-22,1.81
29,2016-05-29,1.87
29,2016-06-05,1.79
29,2016-06-12,1.71
29,2016-06-19,1.9
29,2016-06-26,1.91
29,2016-07-03,1.86
29,2016-07-10,1.99
29,2016-07-17,2.07
29,2016-07-24,1.89
29,2016-07-31,1.87
29,2016-08-07,1.88
29,2016-08-14,1.85
29,2016-08-21,1.75
29,2016-08-28,1.84
29,2016-09-04,1.92
29,2016-09-11,1.95
29,2016-09-18,2.04
29,2016-09-25,1.96
29,2016-10-02,1.99
29,2016-10-09,1.91
29,2016-10-16,1.86
29,2016-10-23,1.7
29,2016-10-30,1.96
29,2016-11-06,2.07
29,2016-11-13,2.13
29,2016-11-20,1.93
29,2016-11-27,2.13
29,2016-12-04,2.0
29,2016-12-11,2.01
29,2016-12-18,1.94
29,2016-12-25,2.0
29,2017-01-01,2.0
29,2017-01-08,1.99
29,2017-01-15,1.94
29,2017-01-22,1.93
29,2017-01-29,1.93
29,2017-02-05,1.81
29,2017-02-12,1.91
29,2017-02-19,1.43
29,2017-02-26,1.82
29,2017-03-05,1.8
29,2017-03-12,2.18
29,2017-03-19,1.88
29,2017-03-26,2.1
29,2017-04-02,1.89
29,2017-04-09,2.12
29,2017-04-16,1.91
29,2017-04-23,2.09
29,2017-04-30,1.91
29,2017-05-07,2.16
29,2017-05-14,2.09
29,2017-05-21,2.15
29,2017-05-28,2.18
29,2017-06-04,2.0
29,2017-06-11,2.26
29,2017-06-18,1.98
29,2017-06-25,2.26
29,2017-07-02,2.29
29,2017-07-09,2.31
29,2017-07-16,1.66
29,2017-07-23,1.63
29,2017-07-30,1.74
29,2017-08-06,1.74
29,2017-08-13,1.85
29,2017-08-20,1.79
29,2017-08-27,1.89
29,2017-09-03,1.92
29,2017-09-10,1.85
29,2017-09-17,1.74
29,2017-09-24,1.68
29,2017-10-01,1.7
29,2017-10-08,1.64
29,2017-10-15,1.7
29,2017-10-22,1.68
29,2017-10-29,1.76
29,2017-11-05,1.82
29,2017-11-12,1.81
29,2017-11-19,1.84
29,2017-11-26,1.77
29,2017-12-03,1.67
29,2017-12-10,1.6
29,2017-12-17,1.66
29,2017-12-24,1.67
29,2017-12-31,1.66
29,2018-01-07,1.75
29,2018-01-14,1.67
29,2018-01-21,1.75
29,2018-01-28,1.56
29,2018-02-04,1.66
29,2018-02-11,1.69
29,2018-02-18,1.39
29,2018-02-25,1.63
29,2018-03-04,1.65
29,2018-03-11,1.76
29,2018-03-18,1.64
29,2018-03-25,1.58
